State,InstituteType,MCCCode,Institute,Quota,CategoryCode,Seats,SeatGender
The Dadra And Nagar Haveli And Daman And Diu,All India except Central University,200470,"NAMO Medical Education & Research Institute, Govt Medical College Silvassa, NAMO Medical Education and Research Institute, next to Sayli cricket stadium, Sayli Road, Silvassa",All India,OP PH,1,Both
The Dadra And Nagar Haveli And Daman And Diu,All India except Central University,200470,"NAMO Medical Education & Research Institute, Govt Medical College Silvassa, NAMO Medical Education and Research Institute, next to Sayli cricket stadium, Sayli Road, Silvassa",All India,SC NO,4,Both
The Dadra And Nagar Haveli And Daman And Diu,All India except Central University,200470,"NAMO Medical Education & Research Institute, Govt Medical College Silvassa, NAMO Medical Education and Research Institute, next to Sayli cricket stadium, Sayli Road, Silvassa",All India,ST NO,2,Both
Tripura,All India except Central University,200285,"Agartala Government Medical College,Agartala, Kunjaban, Agartala, Tripura West",All India,BC NO,8,Both
Tripura,All India except Central University,200285,"Agartala Government Medical College,Agartala, Kunjaban, Agartala, Tripura West",All India,EW NO,3,Both
Tripura,All India except Central University,200285,"Agartala Government Medical College,Agartala, Kunjaban, Agartala, Tripura West",All India,OP NO,11,Both
Tripura,All India except Central University,200285,"Agartala Government Medical College,Agartala, Kunjaban, Agartala, Tripura West",All India,OP PH,1,Both
Tripura,All India except Central University,200285,"Agartala Government Medical College,Agartala, Kunjaban, Agartala, Tripura West",All India,SC NO,4,Both
Tripura,All India except Central University,200285,"Agartala Government Medical College,Agartala, Kunjaban, Agartala, Tripura West",All India,SC PH,1,Both
Tripura,All India except Central University,200285,"Agartala Government Medical College,Agartala, Kunjaban, Agartala, Tripura West",All India,ST NO,1,Both
Tripura,All India except Central University,200285,"Agartala Government Medical College,Agartala, Kunjaban, Agartala, Tripura West",All India,ST PH,1,Both
Uttar Pradesh,All India Institute Of Medical Science(AIIMS),200513,"AIIMS, Gorakhpur , AIIMS Gorakhpur, Medical College Building, Kunraghat, Gorakhpur",Open Seat Quota,BC NO,32,Both
Uttar Pradesh,All India Institute Of Medical Science(AIIMS),200513,"AIIMS, Gorakhpur , AIIMS Gorakhpur, Medical College Building, Kunraghat, Gorakhpur",Open Seat Quota,BC PH,1,Both
Uttar Pradesh,All India Institute Of Medical Science(AIIMS),200513,"AIIMS, Gorakhpur , AIIMS Gorakhpur, Medical College Building, Kunraghat, Gorakhpur",Open Seat Quota,EW NO,11,Both
Uttar Pradesh,All India Institute Of Medical Science(AIIMS),200513,"AIIMS, Gorakhpur , AIIMS Gorakhpur, Medical College Building, Kunraghat, Gorakhpur",Open Seat Quota,EW PH,1,Both
Uttar Pradesh,All India Institute Of Medical Science(AIIMS),200513,"AIIMS, Gorakhpur , AIIMS Gorakhpur, Medical College Building, Kunraghat, Gorakhpur",Open Seat Quota,OP NO,48,Both
Uttar Pradesh,All India Institute Of Medical Science(AIIMS),200513,"AIIMS, Gorakhpur , AIIMS Gorakhpur, Medical College Building, Kunraghat, Gorakhpur",Open Seat Quota,OP PH,3,Both
Uttar Pradesh,All India Institute Of Medical Science(AIIMS),200513,"AIIMS, Gorakhpur , AIIMS Gorakhpur, Medical College Building, Kunraghat, Gorakhpur",Open Seat Quota,SC NO,18,Both
Uttar Pradesh,All India Institute Of Medical Science(AIIMS),200513,"AIIMS, Gorakhpur , AIIMS Gorakhpur, Medical College Building, Kunraghat, Gorakhpur",Open Seat Quota,SC PH,1,Both
Uttar Pradesh,All India Institute Of Medical Science(AIIMS),200513,"AIIMS, Gorakhpur , AIIMS Gorakhpur, Medical College Building, Kunraghat, Gorakhpur",Open Seat Quota,ST NO,10,Both
Uttar Pradesh,All India Institute Of Medical Science(AIIMS),200516,"AIIMS, Rai Bareli , All India Institute of Medical Sciences Raebareli",Open Seat Quota,BC NO,32,Both
Uttar Pradesh,All India Institute Of Medical Science(AIIMS),200516,"AIIMS, Rai Bareli , All India Institute of Medical Sciences Raebareli",Open Seat Quota,BC PH,2,Both
Uttar Pradesh,All India Institute Of Medical Science(AIIMS),200516,"AIIMS, Rai Bareli , All India Institute of Medical Sciences Raebareli",Open Seat Quota,EW NO,13,Both
Uttar Pradesh,All India Institute Of Medical Science(AIIMS),200516,"AIIMS, Rai Bareli , All India Institute of Medical Sciences Raebareli",Open Seat Quota,OP NO,47,Both
Uttar Pradesh,All India Institute Of Medical Science(AIIMS),200516,"AIIMS, Rai Bareli , All India Institute of Medical Sciences Raebareli",Open Seat Quota,OP PH,3,Both
Uttar Pradesh,All India Institute Of Medical Science(AIIMS),200516,"AIIMS, Rai Bareli , All India Institute of Medical Sciences Raebareli",Open Seat Quota,SC NO,18,Both
Uttar Pradesh,All India Institute Of Medical Science(AIIMS),200516,"AIIMS, Rai Bareli , All India Institute of Medical Sciences Raebareli",Open Seat Quota,SC PH,1,Both
Uttar Pradesh,All India Institute Of Medical Science(AIIMS),200516,"AIIMS, Rai Bareli , All India Institute of Medical Sciences Raebareli",Open Seat Quota,ST NO,8,Both
Uttar Pradesh,All India Institute Of Medical Science(AIIMS),200516,"AIIMS, Rai Bareli , All India Institute of Medical Sciences Raebareli",Open Seat Quota,ST PH,1,Both
Uttar Pradesh,All India except Central University,902823,"Autonomous State Medical College Sultanpur, Autonomous State Medical College Dubepur Sultanpur",All India,BC NO,4,Both
Uttar Pradesh,All India except Central University,902823,"Autonomous State Medical College Sultanpur, Autonomous State Medical College Dubepur Sultanpur",All India,EW NO,2,Both
Uttar Pradesh,All India except Central University,902823,"Autonomous State Medical College Sultanpur, Autonomous State Medical College Dubepur Sultanpur",All India,OP NO,5,Both
Uttar Pradesh,All India except Central University,902823,"Autonomous State Medical College Sultanpur, Autonomous State Medical College Dubepur Sultanpur",All India,SC NO,3,Both
Uttar Pradesh,All India except Central University,902823,"Autonomous State Medical College Sultanpur, Autonomous State Medical College Dubepur Sultanpur",All India,ST NO,1,Both
Uttar Pradesh,All India except Central University,904370,"Autonomous state medical college Amethi, Autonomous State Medical College, Tiloi, Amethi, Uttar Pradesh, Pin code- 229309.",All India,BC NO,3,Both
Uttar Pradesh,All India except Central University,904370,"Autonomous state medical college Amethi, Autonomous State Medical College, Tiloi, Amethi, Uttar Pradesh, Pin code- 229309.",All India,BC PH,1,Both
Uttar Pradesh,All India except Central University,904370,"Autonomous state medical college Amethi, Autonomous State Medical College, Tiloi, Amethi, Uttar Pradesh, Pin code- 229309.",All India,EW NO,1,Both
Uttar Pradesh,All India except Central University,904370,"Autonomous state medical college Amethi, Autonomous State Medical College, Tiloi, Amethi, Uttar Pradesh, Pin code- 229309.",All India,OP NO,6,Both
Uttar Pradesh,All India except Central University,904370,"Autonomous state medical college Amethi, Autonomous State Medical College, Tiloi, Amethi, Uttar Pradesh, Pin code- 229309.",All India,SC NO,2,Both
Uttar Pradesh,All India except Central University,904370,"Autonomous state medical college Amethi, Autonomous State Medical College, Tiloi, Amethi, Uttar Pradesh, Pin code- 229309.",All India,ST NO,2,Both
Uttar Pradesh,All India except Central University,902861,"Autonomous State Medical College and Hospital Gonda, Chhavanni Sarkar Infront of Circuit House Gonda",All India,BC NO,4,Both
Uttar Pradesh,All India except Central University,902861,"Autonomous State Medical College and Hospital Gonda, Chhavanni Sarkar Infront of Circuit House Gonda",All India,EW NO,2,Both
Uttar Pradesh,All India except Central University,902861,"Autonomous State Medical College and Hospital Gonda, Chhavanni Sarkar Infront of Circuit House Gonda",All India,OP NO,6,Both
Uttar Pradesh,All India except Central University,902861,"Autonomous State Medical College and Hospital Gonda, Chhavanni Sarkar Infront of Circuit House Gonda",All India,SC NO,2,Both
Uttar Pradesh,All India except Central University,902861,"Autonomous State Medical College and Hospital Gonda, Chhavanni Sarkar Infront of Circuit House Gonda",All India,ST NO,1,Both
Uttar Pradesh,All India except Central University,902859,"Autonomous State Medical College and Hospital Kaushambi, Kadipur Manjhanpur Kaushambi District",All India,BC NO,4,Both
Uttar Pradesh,All India except Central University,902859,"Autonomous State Medical College and Hospital Kaushambi, Kadipur Manjhanpur Kaushambi District",All India,EW NO,1,Both
Uttar Pradesh,All India except Central University,902859,"Autonomous State Medical College and Hospital Kaushambi, Kadipur Manjhanpur Kaushambi District",All India,OP NO,6,Both
Uttar Pradesh,All India except Central University,902859,"Autonomous State Medical College and Hospital Kaushambi, Kadipur Manjhanpur Kaushambi District",All India,OP PH,1,Both
Uttar Pradesh,All India except Central University,902859,"Autonomous State Medical College and Hospital Kaushambi, Kadipur Manjhanpur Kaushambi District",All India,SC NO,2,Both
Uttar Pradesh,All India except Central University,902859,"Autonomous State Medical College and Hospital Kaushambi, Kadipur Manjhanpur Kaushambi District",All India,ST NO,1,Both
Uttar Pradesh,All India except Central University,902822,"Autonomous State Medical College Kushinagar, Autonomous State Medical Collage, Kubersthan Road, Harka, Kushinagar",All India,BC NO,4,Both
Uttar Pradesh,All India except Central University,902822,"Autonomous State Medical College Kushinagar, Autonomous State Medical Collage, Kubersthan Road, Harka, Kushinagar",All India,EW NO,2,Both
Uttar Pradesh,All India except Central University,902822,"Autonomous State Medical College Kushinagar, Autonomous State Medical Collage, Kubersthan Road, Harka, Kushinagar",All India,OP NO,5,Both
Uttar Pradesh,All India except Central University,902822,"Autonomous State Medical College Kushinagar, Autonomous State Medical Collage, Kubersthan Road, Harka, Kushinagar",All India,SC NO,3,Both
Uttar Pradesh,All India except Central University,902822,"Autonomous State Medical College Kushinagar, Autonomous State Medical Collage, Kubersthan Road, Harka, Kushinagar",All India,ST NO,1,Both
Uttar Pradesh,All India except Central University,902824,"Autonomous State Medical College Lalitpur, Amarpur Galla Mandi Jhansi Road Lalitpur",All India,BC NO,4,Both
Uttar Pradesh,All India except Central University,902824,"Autonomous State Medical College Lalitpur, Amarpur Galla Mandi Jhansi Road Lalitpur",All India,EW NO,1,Both
Uttar Pradesh,All India except Central University,902824,"Autonomous State Medical College Lalitpur, Amarpur Galla Mandi Jhansi Road Lalitpur",All India,OP NO,7,Both
Uttar Pradesh,All India except Central University,902824,"Autonomous State Medical College Lalitpur, Amarpur Galla Mandi Jhansi Road Lalitpur",All India,SC NO,2,Both
Uttar Pradesh,All India except Central University,902824,"Autonomous State Medical College Lalitpur, Amarpur Galla Mandi Jhansi Road Lalitpur",All India,ST NO,1,Both
Uttar Pradesh,All India except Central University,902813,"Autonomous State Medical College Pilibhit, SH26 Bithaura Kalan Puranpur Road Pilibhit",All India,BC NO,3,Both
Uttar Pradesh,All India except Central University,902813,"Autonomous State Medical College Pilibhit, SH26 Bithaura Kalan Puranpur Road Pilibhit",All India,BC PH,1,Both
Uttar Pradesh,All India except Central University,902813,"Autonomous State Medical College Pilibhit, SH26 Bithaura Kalan Puranpur Road Pilibhit",All India,EW NO,2,Both
Uttar Pradesh,All India except Central University,902813,"Autonomous State Medical College Pilibhit, SH26 Bithaura Kalan Puranpur Road Pilibhit",All India,OP NO,6,Both
Uttar Pradesh,All India except Central University,902813,"Autonomous State Medical College Pilibhit, SH26 Bithaura Kalan Puranpur Road Pilibhit",All India,SC NO,2,Both
Uttar Pradesh,All India except Central University,902813,"Autonomous State Medical College Pilibhit, SH26 Bithaura Kalan Puranpur Road Pilibhit",All India,ST NO,1,Both
Uttar Pradesh,All India except Central University,200554,"Autonomous State Medical College Pratapgarh, Pure Keshav Rai Gay Ghat Road Pratapgarh",All India,BC NO,4,Both
Uttar Pradesh,All India except Central University,200554,"Autonomous State Medical College Pratapgarh, Pure Keshav Rai Gay Ghat Road Pratapgarh",All India,EW NO,1,Both
Uttar Pradesh,All India except Central University,200554,"Autonomous State Medical College Pratapgarh, Pure Keshav Rai Gay Ghat Road Pratapgarh",All India,EW PH,1,Both
Uttar Pradesh,All India except Central University,200554,"Autonomous State Medical College Pratapgarh, Pure Keshav Rai Gay Ghat Road Pratapgarh",All India,OP NO,3,Both
Uttar Pradesh,All India except Central University,200554,"Autonomous State Medical College Pratapgarh, Pure Keshav Rai Gay Ghat Road Pratapgarh",All India,OP PH,1,Both
Uttar Pradesh,All India except Central University,200554,"Autonomous State Medical College Pratapgarh, Pure Keshav Rai Gay Ghat Road Pratapgarh",All India,SC NO,2,Both
Uttar Pradesh,All India except Central University,200554,"Autonomous State Medical College Pratapgarh, Pure Keshav Rai Gay Ghat Road Pratapgarh",All India,SC PH,1,Both
Uttar Pradesh,All India except Central University,200554,"Autonomous State Medical College Pratapgarh, Pure Keshav Rai Gay Ghat Road Pratapgarh",All India,ST NO,2,Both
Uttar Pradesh,All India except Central University,200556,"Autonomous State Medical College Society Ghazipur, R.T.I. Ground, Ghazipur (U.P) (233001)",All India,BC NO,4,Both
Uttar Pradesh,All India except Central University,200556,"Autonomous State Medical College Society Ghazipur, R.T.I. Ground, Ghazipur (U.P) (233001)",All India,EW NO,1,Both
Uttar Pradesh,All India except Central University,200556,"Autonomous State Medical College Society Ghazipur, R.T.I. Ground, Ghazipur (U.P) (233001)",All India,OP NO,8,Both
